res_code,prescribing_text_id,pt_position,schedule_code
"8194_8183_R","21475","2","3834"
"8194_8183_R","21809","3","3834"
"8194_8183_R","7890","4","3834"
"8214_8214_R","9007","1","3834"
"8214_8214_R","23142","2","3834"
"8214_8214_R","7890","3","3834"
"8219_6585_R","8676","1","3834"
"8219_6585_R","7890","2","3834"
"8219_6585_R","8685","3","3834"
"8219_6585_R","8680","4","3834"
"8219_6585_R","8688","5","3834"
"8219_6585_R","8687","6","3834"
"8226_8226_R","9007","1","3834"
"8226_8226_R","12372","2","3834"
"8226_8226_R","7890","3","3834"
"8235_7375_R","15461","1","3834"
"8235_7375_R","21592","2","3834"
"8235_7375_R","21594","3","3834"
"8236_7374_R","15461","1","3834"
"8236_7374_R","21603","2","3834"
"8236_7374_R","21601","3","3834"
"8239_7385_R","15461","1","3834"
"8239_7385_R","9063","2","3834"
"8239_7385_R","21613","3","3834"
"8239_7385_R","21639","4","3834"
"8239_7385_R","18202","5","3834"
"8239_7385_R","18204","6","3834"
"8239_7385_R","18205","7","3834"
"8239_7385_R","18206","8","3834"
"8241_4649_R","9818","1","3834"
"8241_4649_R","7970","2","3834"
"8241_4649_R","11262","3","3834"
"8241_4649_R","7890","4","3834"
"8241_4649_R","11260","5","3834"
"8253_7258_R","19431","1","3834"
"8253_7258_R","20223","2","3834"
"8253_7258_R","21420","3","3834"
"8253_7258_R","21213","4","3834"
"8253_7258_R","7890","5","3834"
"8253_7258_R","8384","6","3834"
"8253_7258_R","7607","7","3834"
"8258_7280_R","19431","1","3834"
"8258_7280_R","11365","2","3834"
"8258_7280_R","21218","3","3834"
"8258_7280_R","7890","4","3834"
"8258_7280_R","8384","5","3834"
"8258_7280_R","7607","6","3834"
"8267_6578_R","10956","1","3834"
"8267_6578_R","10963","2","3834"
"8267_6578_R","11365","3","3834"
"8267_6578_R","7890","4","3834"
"8267_6578_R","7613","5","3834"
"8267_6578_R","7614","6","3834"
"8298_8288_R","19041","1","3834"
"8298_8288_R","7781","2","3834"
"8298_8288_R","11365","3","3834"
"8298_8288_R","22519","4","3834"
"8298_8288_R","23150","5","3834"
"8327_8326_R","15461","1","3834"
"8327_8326_R","9063","2","3834"
"8327_8326_R","21632","3","3834"
"8327_8326_R","23285","4","3834"
"8327_8326_R","23191","5","3834"
"8332_8328_R","15461","1","3834"
"8332_8328_R","21592","2","3834"
"8332_8328_R","21594","3","3834"
"8332_8328_R","23285","4","3834"
"8478_8329_R","15461","1","3834"
"8478_8329_R","21603","2","3834"
"8478_8329_R","21601","3","3834"
"8478_8329_R","23285","4","3834"
"8544_8544_R","10833","1","3834"
"8544_8544_R","22397","2","3834"
"8544_8544_R","22395","3","3834"
"8544_8544_R","23303","4","3834"
"8544_8544_R","23307","5","3834"
"8544_8544_R","23305","6","3834"
"8544_8544_R","22435","7","3834"
"8554_8621_R","7597","1","3834"
"8554_8621_R","23680","2","3834"
"8554_8621_R","9628","3","3834"
"8554_8621_R","7890","4","3834"
"8554_8621_R","11248","5","3834"
"8554_8621_R","11473","6","3834"
"8554_8621_R","7614","7","3834"
"8582_8622_R","7597","1","3834"
"8582_8622_R","23680","2","3834"
"8582_8622_R","7601","3","3834"
"8582_8622_R","7890","4","3834"
"8582_8622_R","10967","5","3834"
"8582_8622_R","10966","6","3834"
"8582_8622_R","7614","7","3834"
"8585_8585_R","10833","1","3834"
"8585_8585_R","11365","2","3834"
"8585_8585_R","23307","3","3834"
"8598_8588_R","7597","1","3834"
"8598_8588_R","23680","2","3834"
"8598_8588_R","7601","3","3834"
"8598_8588_R","7890","4","3834"
"8598_8588_R","11248","5","3834"
"8598_8588_R","11473","6","3834"
"8598_8588_R","9576","7","3834"
"8598_8588_R","7614","8","3834"
"8606_8606_R","18274","1","3834"
"8606_8606_R","22792","2","3834"
"8606_8606_R","11891","3","3834"
"8606_8606_R","23275","4","3834"
"8606_8606_R","22710","5","3834"
"8606_8606_R","14963","6","3834"
"8606_8606_R","22711","7","3834"
"8606_8606_R","13902","8","3834"
"8606_8606_R","21825","9","3834"
"8624_8624_R","8335","1","3834"
"8624_8624_R","8337","2","3834"
"8667_8667_R","16253","1","3834"
"8667_8667_R","22300","2","3834"
"8667_8667_R","22004","3","3834"
"8668_8668_R","19558","1","3834"
"8668_8668_R","19887","2","3834"
"8669_8669_R","16238","1","3834"
"8669_8669_R","19890","2","3834"
"8669_8669_R","19569","3","3834"
"8670_8670_R","16244","1","3834"
"8670_8670_R","19813","2","3834"
"8670_8670_R","19573","3","3834"
"8671_8671_R","19584","1","3834"
"8671_8671_R","19591","2","3834"
"8672_8672_R","19558","1","3834"
"8672_8672_R","19815","2","3834"
"8673_8673_R","16249","1","3834"
"8673_8673_R","19579","2","3834"
"8673_8673_R","19895","3","3834"
"8674_8674_R","16253","1","3834"
"8674_8674_R","22300","2","3834"
"8674_8674_R","21995","3","3834"
"8695_8734_R","14054","1","3834"
"8695_8734_R","23753","2","3834"
"8696_8696_R","19583","1","3834"
"8696_8696_R","19588","2","3834"
"8773_8774_R","7814","1","3834"
"8773_8774_R","23836","2","3834"
"8781_8780_R","7815","1","3834"
"8788_8831_R","8050","1","3834"
"8788_8831_R","24015","2","3834"
"8788_8831_R","16764","3","3834"
"8788_8831_R","8092","4","3834"
"8788_8831_R","8052","5","3834"
"8788_8831_R","19605","6","3834"
"8821_5178_R","9102","1","3834"
"8821_5178_R","9104","2","3834"
"8821_5178_R","9093","3","3834"
"8821_5178_R","15241","4","3834"
"8823_8775_R","7811","1","3834"
"8823_8775_R","23722","2","3834"
"8824_8776_R","7814","1","3834"
"8824_8776_R","23732","2","3834"
"8826_8902_R","7814","1","3834"
"8826_8902_R","23716","2","3834"
"8829_6696_R","8050","1","3834"
"8829_6696_R","17434","2","3834"
"8829_6696_R","17431","3","3834"
"8829_6696_R","16764","4","3834"
"8829_6696_R","8052","5","3834"
"8829_6696_R","19606","6","3834"
"8843_8940_R","8050","1","3834"
"8843_8940_R","22601","2","3834"
"8843_8940_R","11189","3","3834"
"8843_8940_R","16764","4","3834"
"8843_8940_R","21292","5","3834"
"8843_8940_R","8384","6","3834"
"8843_8940_R","8052","7","3834"
"8843_8940_R","23226","8","3834"
"8843_8940_R","21379","9","3834"
"8843_8940_R","16744","10","3834"
"8843_8940_R","16804","11","3834"
"8843_8940_R","23935","12","3834"
"8843_8940_R","23943","13","3834"
"8865_8866_R","7816","1","3834"
"8884_8962_R","8050","1","3834"
"8884_8962_R","23622","2","3834"
"8884_8962_R","11189","3","3834"
"8884_8962_R","16764","4","3834"
"8884_8962_R","21408","5","3834"
"8884_8962_R","8384","6","3834"
"8884_8962_R","8052","7","3834"
"8884_8962_R","24057","8","3834"
"8884_8962_R","22233","9","3834"
"8884_8962_R","23232","10","3834"
"8884_8962_R","23654","11","3834"
"8884_8962_R","23934","12","3834"
"8884_8962_R","23935","13","3834"
"8884_8962_R","23943","14","3834"
"8884_8962_R","23936","15","3834"
"8884_8962_R","7753","16","3834"
"8901_5359_R","9087","1","3834"
"8901_5359_R","9089","2","3834"
"8901_5359_R","9104","3","3834"
"8901_5359_R","16921","4","3834"
"8901_5359_R","9093","5","3834"
"8901_5359_R","15215","6","3834"
"8928_8929_R","9102","1","3834"
"8928_8929_R","9104","2","3834"
"8928_8929_R","8384","3","3834"
"8928_8929_R","15241","4","3834"
"8930_8822_R","9087","1","3834"
"8930_8822_R","9089","2","3834"
"8930_8822_R","9104","3","3834"
"8930_8822_R","16921","4","3834"
"8930_8822_R","8384","5","3834"
"8930_8822_R","15215","6","3834"
"8950_8827_R","9548","1","3834"
"8960_8941_R","8050","1","3834"
"8960_8941_R","22601","2","3834"
"8960_8941_R","11189","3","3834"
"8960_8941_R","16764","4","3834"
"8960_8941_R","21292","5","3834"
"8960_8941_R","8384","6","3834"
"8960_8941_R","8052","7","3834"
"8960_8941_R","24057","8","3834"
"8960_8941_R","22233","9","3834"
"8960_8941_R","16768","10","3834"
"8960_8941_R","23654","11","3834"
"8960_8941_R","23239","12","3834"
"8960_8941_R","23252","13","3834"
"8960_8941_R","23934","14","3834"
"8960_8941_R","23935","15","3834"
"8960_8941_R","23943","16","3834"
"8960_8941_R","23936","17","3834"
"8960_8941_R","7753","18","3834"
"8961_8881_R","8050","1","3834"
"8961_8881_R","22601","2","3834"
"8961_8881_R","11189","3","3834"
"8961_8881_R","16764","4","3834"
"8961_8881_R","21292","5","3834"
"8961_8881_R","8384","6","3834"
"8961_8881_R","8052","7","3834"
"8961_8881_R","23226","8","3834"
"8961_8881_R","22233","9","3834"
"8961_8881_R","23240","10","3834"
"8961_8881_R","23654","11","3834"
"8961_8881_R","23239","12","3834"
"8961_8881_R","16804","13","3834"
"8961_8881_R","23252","14","3834"
"8961_8881_R","23934","15","3834"
"8961_8881_R","23935","16","3834"
"8961_8881_R","23943","17","3834"
"8961_8881_R","23936","18","3834"
"8961_8881_R","7753","19","3834"
"8982_8883_R","8050","1","3834"
"8982_8883_R","23622","2","3834"
"8982_8883_R","11189","3","3834"
"8982_8883_R","16764","4","3834"
"8982_8883_R","21408","5","3834"
"8982_8883_R","8384","6","3834"
"8982_8883_R","8052","7","3834"
"8982_8883_R","23226","8","3834"
"8982_8883_R","22233","9","3834"
"8982_8883_R","24056","10","3834"
"8982_8883_R","23654","11","3834"
"8982_8883_R","23934","12","3834"
"8982_8883_R","23935","13","3834"
"8982_8883_R","23943","14","3834"
"8982_8883_R","23936","15","3834"
"8982_8883_R","7753","16","3834"
"9001_8844_R","8050","1","3834"
"9001_8844_R","22601","2","3834"
"9001_8844_R","11189","3","3834"
"9001_8844_R","16764","4","3834"
"9001_8844_R","21292","5","3834"
"9001_8844_R","8384","6","3834"
"9001_8844_R","8052","7","3834"
"9001_8844_R","24057","8","3834"
"9001_8844_R","21379","9","3834"
"9001_8844_R","16744","10","3834"
"9001_8844_R","23935","11","3834"
"9001_8844_R","23943","12","3834"
"9031_9031_R","10833","1","3834"
"9031_9031_R","11365","2","3834"
"9031_9031_R","22401","3","3834"
"9036_9034_R","10833","1","3834"
"9036_9034_R","22397","2","3834"
"9036_9034_R","22395","3","3834"
"9036_9034_R","22401","4","3834"
"9036_9034_R","22435","5","3834"
"9038_7087_R","10746","1","3834"
"9038_7087_R","21261","2","3834"
"9038_7087_R","20832","3","3834"
"9038_7087_R","21020","4","3834"
"9038_7087_R","20833","5","3834"
"9038_7087_R","19480","6","3834"
"9038_7087_R","19481","7","3834"
"9038_7087_R","21021","8","3834"
"9038_7087_R","20147","9","3834"
"9040_9041_R","10746","1","3834"
"9040_9041_R","20826","2","3834"
"9040_9041_R","24135","3","3834"
"9040_9041_R","18993","4","3834"
"9040_9041_R","20832","5","3834"
"9040_9041_R","20833","6","3834"
"9040_9041_R","24136","7","3834"
"9040_9041_R","18994","8","3834"
"9040_9041_R","18995","9","3834"
"9040_9041_R","19480","10","3834"
"9040_9041_R","19481","11","3834"
"9040_9041_R","21201","12","3834"
"9040_9041_R","21108","13","3834"
"9040_9041_R","21259","14","3834"
"9040_9041_R","19498","15","3834"
"9061_9069_R","12773","1","3834"
"9061_9069_R","12862","2","3834"
"9061_9069_R","23598","3","3834"
"9061_9069_R","23945","4","3834"
"9061_9069_R","23603","5","3834"
"9061_9069_R","23605","6","3834"
"9061_9069_R","10405","7","3834"
"9061_9069_R","8384","8","3834"
"9061_9069_R","23606","9","3834"
"9061_9069_R","23607","10","3834"
"9061_9069_R","22893","11","3834"
"9061_9069_R","10509","12","3834"
"9061_9069_R","24291","13","3834"
"9061_9069_R","24300","14","3834"
"9061_9069_R","24316","15","3834"
"9061_9069_R","24299","16","3834"
"9061_9069_R","24293","17","3834"
"9061_9069_R","24294","18","3834"
"9061_9069_R","7753","19","3834"
"9072_9074_R","12773","1","3834"
"9072_9074_R","12862","2","3834"
"9072_9074_R","23598","3","3834"
"9072_9074_R","23945","4","3834"
"9072_9074_R","23603","5","3834"
"9072_9074_R","23605","6","3834"
"9072_9074_R","12971","7","3834"
"9072_9074_R","8384","8","3834"
"9072_9074_R","23606","9","3834"
"9072_9074_R","23607","10","3834"
"9072_9074_R","22893","11","3834"
"9072_9074_R","10509","12","3834"
"9072_9074_R","24291","13","3834"
"9072_9074_R","24300","14","3834"
"9072_9074_R","24316","15","3834"
"9072_9074_R","24299","16","3834"
"9072_9074_R","24293","17","3834"
"9072_9074_R","24294","18","3834"
"9072_9074_R","7753","19","3834"
"9087_9088_R","18079","1","3834"
"9087_9088_R","10746","2","3834"
"9087_9088_R","14393","3","3834"
"9087_9088_R","24348","4","3834"
"9087_9088_R","18993","5","3834"
"9087_9088_R","21060","6","3834"
"9087_9088_R","8384","7","3834"
"9087_9088_R","18994","8","3834"
"9087_9088_R","18995","9","3834"
"9087_9088_R","24136","10","3834"
"9087_9088_R","18997","11","3834"
"9087_9088_R","24334","12","3834"
"9087_9088_R","24336","13","3834"
"9087_9088_R","7753","14","3834"
"9106_9064_R","12773","1","3834"
"9106_9064_R","24315","2","3834"
"9106_9064_R","8092","3","3834"
"9106_9064_R","12862","4","3834"
"9106_9064_R","19606","5","3834"
"9107_9065_R","12773","1","3834"
"9107_9065_R","12862","2","3834"
"9107_9065_R","22601","3","3834"
"9107_9065_R","11189","4","3834"
"9107_9065_R","21292","5","3834"
"9107_9065_R","8384","6","3834"
"9107_9065_R","12883","7","3834"
"9107_9065_R","21411","8","3834"
"9107_9065_R","22454","9","3834"
"9107_9065_R","15040","10","3834"
"9107_9065_R","24291","11","3834"
"9107_9065_R","24311","12","3834"
"9107_9065_R","24299","13","3834"
"9107_9065_R","24293","14","3834"
"9107_9065_R","24294","15","3834"
"9107_9065_R","23943","16","3834"
"9107_9065_R","23936","17","3834"
"9107_9065_R","7753","18","3834"
"9109_9067_R","12773","1","3834"
"9109_9067_R","12862","2","3834"
"9109_9067_R","23622","3","3834"
"9109_9067_R","11189","4","3834"
"9109_9067_R","21408","5","3834"
"9109_9067_R","8384","6","3834"
"9109_9067_R","12883","7","3834"
"9109_9067_R","21411","8","3834"
"9109_9067_R","22454","9","3834"
"9109_9067_R","15040","10","3834"
"9109_9067_R","24291","11","3834"
"9109_9067_R","24304","12","3834"
"9109_9067_R","24299","13","3834"
"9109_9067_R","24293","14","3834"
"9109_9067_R","24294","15","3834"
"9109_9067_R","23943","16","3834"
"9109_9067_R","23936","17","3834"
"9109_9067_R","7753","18","3834"
"9121_9063_R","12773","1","3834"
"9121_9063_R","23663","2","3834"
"9121_9063_R","10472","3","3834"
"9121_9063_R","12862","4","3834"
"9121_9063_R","19606","5","3834"
"9139_9111_R","12773","1","3834"
"9139_9111_R","12862","2","3834"
"9139_9111_R","24303","3","3834"
"9139_9111_R","11916","4","3834"
"9139_9111_R","19606","5","3834"
"9144_9089_R","18079","1","3834"
"9144_9089_R","10746","2","3834"
"9144_9089_R","11365","3","3834"
"9144_9089_R","21060","4","3834"
"9144_9089_R","8384","5","3834"
"9144_9089_R","18997","6","3834"
"9144_9089_R","24334","7","3834"
"9144_9089_R","19067","8","3834"
"9144_9089_R","11039","9","3834"
"9168_9185_R","12773","1","3834"
"9168_9185_R","24321","2","3834"
"9168_9185_R","11203","3","3834"
"9168_9185_R","12862","4","3834"
"9168_9185_R","19606","5","3834"
"9182_9188_R","12773","1","3834"
"9182_9188_R","12862","2","3834"
"9182_9188_R","22601","3","3834"
"9182_9188_R","11189","4","3834"
"9182_9188_R","21292","5","3834"
"9182_9188_R","8384","6","3834"
"9182_9188_R","12883","7","3834"
"9182_9188_R","21411","8","3834"
"9182_9188_R","24312","9","3834"
"9182_9188_R","24294","10","3834"
"9182_9188_R","23943","11","3834"
"9182_9188_R","7607","12","3834"
"9190_9068_R","12773","1","3834"
"9190_9068_R","12862","2","3834"
"9190_9068_R","21297","3","3834"
"9190_9068_R","17431","4","3834"
"9190_9068_R","19606","5","3834"
"9198_9204_R","19354","1","3834"
"9198_9204_R","19338","2","3834"
"9198_9204_R","23770","3","3834"
"9198_9204_R","19328","4","3834"
"9198_9204_R","24273","5","3834"
"9198_9204_R","24274","6","3834"
"9199_9238_R","8772","1","3834"
"9199_9238_R","8774","2","3834"
"9199_9238_R","8776","3","3834"
"9199_9238_R","8796","4","3834"
"9199_9238_R","8780","5","3834"
"9199_9238_R","8783","6","3834"
"9199_9238_R","24278","7","3834"
"9199_9238_R","24279","8","3834"
"9201_9319_R","19308","1","3834"
"9201_9319_R","19309","2","3834"
"9201_9319_R","8796","3","3834"
"9201_9319_R","19311","4","3834"
"9201_9319_R","19313","5","3834"
"9201_9319_R","16969","6","3834"
"9201_9319_R","19314","7","3834"
"9201_9319_R","24278","8","3834"
"9201_9319_R","24280","9","3834"
"9201_9319_R","24281","10","3834"
"9211_9247_R","10215","1","3834"
"9211_9247_R","7601","2","3834"
"9211_9247_R","10217","3","3834"
"9211_9247_R","10219","4","3834"
"9211_9247_R","7890","5","3834"
"9211_9247_R","10221","6","3834"
"9215_9298_R","8676","1","3834"
"9215_9298_R","7890","2","3834"
"9215_9298_R","10972","3","3834"
"9215_9298_R","9256","4","3834"
"9215_9298_R","24451","5","3834"
"9218_9299_R","7597","1","3834"
"9218_9299_R","11365","2","3834"
"9218_9299_R","23679","3","3834"
"9218_9299_R","7890","4","3834"
"9218_9299_R","24451","5","3834"
"9222_9222_R","15461","1","3834"
"9222_9222_R","21603","2","3834"
"9222_9222_R","21601","3","3834"
"9222_9222_R","23285","4","3834"
"9223_9223_R","15485","1","3834"
"9223_9223_R","15487","2","3834"
"9223_9223_R","15489","3","3834"
"9223_9223_R","15494","4","3834"
"9224_9224_R","16253","1","3834"
"9224_9224_R","22300","2","3834"
"9224_9224_R","21995","3","3834"
"9228_9228_R","15468","1","3834"
"9228_9228_R","15470","2","3834"
"9228_9228_R","15475","3","3834"
"9232_9232_R","10762","1","3834"
"9232_9232_R","10776","2","3834"
"9232_9232_R","10778","3","3834"
"9232_9232_R","10780","4","3834"
"9232_9232_R","16277","5","3834"
"9232_9232_R","10761","6","3834"
"9233_9233_R","10746","1","3834"
"9233_9233_R","10765","2","3834"
"9233_9233_R","10767","3","3834"
"9233_9233_R","10771","4","3834"
"9233_9233_R","16285","5","3834"
"9233_9233_R","16283","6","3834"
"9233_9233_R","23113","7","3834"
"9233_9233_R","10747","8","3834"
"9234_9234_R","10080","1","3834"
"9234_9234_R","10082","2","3834"
"9235_9235_R","16253","1","3834"
"9235_9235_R","22300","2","3834"
"9235_9235_R","21995","3","3834"
"9237_4179_R","8218","1","3834"
"9237_4179_R","8229","2","3834"
"9244_9274_R","19326","1","3834"
"9244_9274_R","19338","2","3834"
"9244_9274_R","19328","3","3834"
"9244_9274_R","24275","4","3834"
"9246_9206_R","19354","1","3834"
"9246_9206_R","11365","2","3834"
"9246_9206_R","19338","3","3834"
"9246_9206_R","19332","4","3834"
"9246_9206_R","19334","5","3834"
"9246_9206_R","19328","6","3834"
"9246_9206_R","24272","7","3834"
"9250_9321_R","7597","1","3834"
"9250_9321_R","23084","2","3834"
"9250_9321_R","23110","3","3834"
"9250_9321_R","22670","4","3834"
"9250_9321_R","24451","5","3834"
"9250_9321_R","8682","6","3834"
"9255_9312_R","7597","1","3834"
"9255_9312_R","7890","2","3834"
"9255_9312_R","7601","3","3834"
"9255_9312_R","23677","4","3834"
"9255_9312_R","21826","5","3834"
"9255_9312_R","8682","6","3834"
"9255_9312_R","24451","7","3834"
"9255_9312_R","14458","8","3834"
"9255_9312_R","7614","9","3834"
"9258_9258_R","15461","1","3834"
"9258_9258_R","9063","2","3834"
"9258_9258_R","21632","3","3834"
"9258_9258_R","23285","4","3834"
"9258_9258_R","23191","5","3834"
"9260_9260_R","10755","1","3834"
"9260_9260_R","10776","2","3834"
"9260_9260_R","10778","3","3834"
"9260_9260_R","10780","4","3834"
"9260_9260_R","10782","5","3834"
"9260_9260_R","10761","6","3834"
"9261_9261_R","10746","1","3834"
"9261_9261_R","10765","2","3834"
"9261_9261_R","10767","3","3834"
"9261_9261_R","10771","4","3834"
"9261_9261_R","10773","5","3834"
"9261_9261_R","10753","6","3834"
"9261_9261_R","21060","7","3834"
"9261_9261_R","10763","8","3834"
"9262_9262_R","10746","1","3834"
"9262_9262_R","10749","2","3834"
"9262_9262_R","10751","3","3834"
"9262_9262_R","10753","4","3834"
"9262_9262_R","23113","5","3834"
"9262_9262_R","10747","6","3834"
"9267_9267_R","15330","1","3834"
"9267_9267_R","16752","2","3834"
"9267_9267_R","18085","3","3834"
"9282_9252_R","22294","1","3834"
"9282_9252_R","11365","2","3834"
"9282_9252_R","9256","3","3834"
"9282_9252_R","7890","4","3834"
"9282_9252_R","24451","5","3834"
"9283_9216_R","22294","1","3834"
"9283_9216_R","10859","2","3834"
"9283_9216_R","7890","3","3834"
"9283_9216_R","22296","4","3834"
"9283_9216_R","21074","5","3834"
"9283_9216_R","8682","6","3834"
"9283_9216_R","24451","7","3834"
"9283_9216_R","14458","8","3834"
"9286_9286_R","15468","1","3834"
"9286_9286_R","15470","2","3834"
"9286_9286_R","15472","3","3834"
"9287_9287_R","15485","1","3834"
"9287_9287_R","15487","2","3834"
"9287_9287_R","15489","3","3834"
"9287_9287_R","15491","4","3834"
"9288_9288_R","10762","1","3834"
"9288_9288_R","10757","2","3834"
"9288_9288_R","10759","3","3834"
"9288_9288_R","10761","4","3834"
"9289_9289_R","10755","1","3834"
"9289_9289_R","10776","2","3834"
