pbs_code,prescribing_txt_id,pt_position,schedule_code
"15084X","7606","4","3834"
"15084X","7607","5","3834"
"15084X","7608","6","3834"
"15085Y","34402","1","3834"
"15086B","34402","1","3834"
"15087C","7607","1","3834"
"15087C","7608","2","3834"
"15088D","28500","1","3834"
"15088D","7606","2","3834"
"15088D","7607","3","3834"
"15088D","7608","4","3834"
"15089E","27499","1","3834"
"15089E","33884","2","3834"
"15089E","27500","3","3834"
"15089E","7606","4","3834"
"15089E","7607","5","3834"
"15089E","7608","6","3834"
"15090F","21501","1","3834"
"15090F","7607","2","3834"
"15090F","7608","3","3834"
"15091G","21501","1","3834"
"15091G","7607","2","3834"
"15091G","7608","3","3834"
"15092H","28500","1","3834"
"15092H","7606","2","3834"
"15092H","7607","3","3834"
"15092H","7608","4","3834"
"15093J","28500","1","3834"
"15093J","7607","2","3834"
"15093J","7608","3","3834"
"15094K","28500","1","3834"
"15094K","7607","2","3834"
"15094K","7608","3","3834"
"15095L","19967","1","3834"
"15095L","33337","2","3834"
"15095L","28500","3","3834"
"15096M","19967","1","3834"
"15096M","33337","2","3834"
"15096M","28500","3","3834"
"15098P","28500","1","3834"
"15098P","7606","2","3834"
"15098P","7607","3","3834"
"15098P","7608","4","3834"
"15099Q","34366","1","3834"
"15099Q","33040","2","3834"
"15099Q","29646","3","3834"
"15099Q","13099","4","3834"
"15099Q","25796","5","3834"
"15099Q","7606","6","3834"
"15099Q","7607","7","3834"
"15100R","34367","1","3834"
"15100R","33040","2","3834"
"15100R","29646","3","3834"
"15100R","13099","4","3834"
"15100R","25796","5","3834"
"15100R","7607","6","3834"
"15101T","34361","1","3834"
"15101T","33040","2","3834"
"15101T","29646","3","3834"
"15101T","13099","4","3834"
"15101T","25796","5","3834"
"15101T","7606","6","3834"
"15101T","7607","7","3834"
"15102W","28500","1","3834"
"15102W","7606","2","3834"
"15102W","7607","3","3834"
"15102W","7608","4","3834"
"15103X","19967","1","3834"
"15103X","33337","2","3834"
"15103X","28500","3","3834"
"15104Y","19967","1","3834"
"15104Y","33337","2","3834"
"15104Y","28500","3","3834"
"15105B","19967","1","3834"
"15105B","33337","2","3834"
"15105B","28500","3","3834"
"15106C","19967","1","3834"
"15106C","33337","2","3834"
"15106C","28500","3","3834"
"15107D","27499","1","3834"
"15107D","33884","2","3834"
"15107D","34050","3","3834"
"15107D","25796","4","3834"
"15107D","7606","5","3834"
"15107D","7607","6","3834"
"15107D","7608","7","3834"
"15108E","21501","1","3834"
"15108E","7607","2","3834"
"15108E","7608","3","3834"
"15109F","34360","1","3834"
"15109F","33040","2","3834"
"15109F","29646","3","3834"
"15109F","13099","4","3834"
"15109F","25796","5","3834"
"15109F","7606","6","3834"
"15109F","7607","7","3834"
"1525G","14170","1","3834"
"1609Q","8211","1","3834"
"1609Q","25651","2","3834"
"1609Q","25698","3","3834"
"1609Q","25598","4","3834"
"1609Q","25574","5","3834"
"1627P","14555","1","3834"
"1628Q","14555","1","3834"
"1629R","25796","1","3834"
"1644M","8211","1","3834"
"1644M","25598","2","3834"
"1644M","18949","3","3834"
"1644M","25574","4","3834"
"1645N","8211","1","3834"
"1645N","25598","2","3834"
"1645N","25574","3","3834"
"1646P","8211","1","3834"
"1646P","25598","2","3834"
"1646P","25574","3","3834"
"1647Q","8211","1","3834"
"1647Q","25598","2","3834"
"1647Q","25574","3","3834"
"1653B","8211","1","3834"
"1653B","25651","2","3834"
"1653B","25574","3","3834"
"1654C","8211","1","3834"
"1654C","25651","2","3834"
"1654C","25574","3","3834"
"1655D","8211","1","3834"
"1655D","25651","2","3834"
"1655D","25574","3","3834"
"1656E","8211","1","3834"
"1656E","25651","2","3834"
"1656E","25574","3","3834"
"1658G","33699","1","3834"
"1692C","16737","1","3834"
"1693D","16737","1","3834"
"1728Y","12230","1","3834"
"1760P","7606","1","3834"
"1760P","7607","2","3834"
"1805B","14495","1","3834"
"1805B","23025","2","3834"
"1806C","14495","1","3834"
"1808E","14495","1","3834"
"1810G","16668","1","3834"
"1822X","13916","1","3834"
"1842Y","13056","1","3834"
"1846E","13021","1","3834"
"1849H","9950","1","3834"
"1849H","10728","2","3834"
"1849H","7606","3","3834"
"1849H","7607","4","3834"
"1880Y","13804","1","3834"
"1884E","7606","1","3834"
"1884E","7607","2","3834"
"1889K","7606","1","3834"
"1889K","7607","2","3834"
"1891M","7606","1","3834"
"1891M","7607","2","3834"
"1892N","16366","1","3834"
"1905G","16868","1","3834"
"1944H","8286","1","3834"
"1944H","15986","2","3834"
"1945J","8286","1","3834"
"1945J","15988","2","3834"
"1946K","8286","1","3834"
"1946K","15989","2","3834"
"1954W","33974","1","3834"
"1954W","31186","2","3834"
"1954W","33164","3","3834"
"1954W","29791","4","3834"
"1954W","28500","5","3834"
"1954W","7606","6","3834"
"1954W","7607","7","3834"
"1956Y","25796","1","3834"
"1963H","31195","1","3834"
"1963H","33974","2","3834"
"1963H","31186","3","3834"
"1963H","33164","4","3834"
"1963H","29791","5","3834"
"1963H","28912","6","3834"
"1963H","28500","7","3834"
"1963H","7606","8","3834"
"1963H","7607","9","3834"
"1964J","31195","1","3834"
"1964J","33974","2","3834"
"1964J","31186","3","3834"
"1964J","33164","4","3834"
"1964J","29791","5","3834"
"1964J","28912","6","3834"
"1964J","28500","7","3834"
"1964J","7606","8","3834"
"1964J","7607","9","3834"
"1968N","8286","1","3834"
"1969P","8286","1","3834"
"1970Q","8286","1","3834"
"1977C","8559","1","3834"
"1978D","8559","1","3834"
"2019G","26291","1","3834"
"2019G","13099","2","3834"
"2020H","26291","1","3834"
"2020H","13099","2","3834"
"2022K","16741","1","3834"
"2029T","7606","1","3834"
"2029T","7607","2","3834"
"2029T","7608","3","3834"
"2030W","7606","1","3834"
"2030W","7607","2","3834"
"2030W","7608","3","3834"
"2036E","7607","1","3834"
"2038G","7607","1","3834"
"2065Q","7608","1","3834"
"2066R","7608","1","3834"
"2089Y","13096","1","3834"
"2110C","19004","1","3834"
"2110C","13804","2","3834"
"2122Q","8211","1","3834"
"2122Q","25598","2","3834"
"2122Q","25574","3","3834"
"2123R","8211","1","3834"
"2123R","25598","2","3834"
"2123R","25574","3","3834"
"2124T","8211","1","3834"
"2124T","25598","2","3834"
"2124T","25574","3","3834"
"2142R","24951","1","3834"
"2150E","34347","1","3834"
"2160Q","7606","1","3834"
"2160Q","7607","2","3834"
"2162T","7708","1","3834"
"2162T","7709","2","3834"
"2168D","7608","1","3834"
"2168D","7607","2","3834"
"2168D","26357","3","3834"
"2168D","29786","4","3834"
"2168D","26425","5","3834"
"2171G","33338","1","3834"
"2172H","33698","1","3834"
"2172H","33025","2","3834"
"2172H","29646","3","3834"
"2172H","13099","4","3834"
"2172H","25796","5","3834"
"2172H","7606","6","3834"
"2172H","7607","7","3834"
"2173J","31253","1","3834"
"2173J","30564","2","3834"
"2173J","31255","3","3834"
"2174K","31253","1","3834"
"2174K","30563","2","3834"
"2174K","31256","3","3834"
"2175L","31253","1","3834"
"2175L","30561","2","3834"
"2175L","31254","3","3834"
"2181T","33338","1","3834"
"2184Y","33338","1","3834"
"2190G","8286","1","3834"
"2193K","34347","1","3834"
"2201W","7608","1","3834"
"2208F","16637","1","3834"
"2209G","18192","1","3834"
"2211J","18192","1","3834"
"2232L","7608","1","3834"
"2240X","13413","1","3834"
"2240X","23717","2","3834"
"2240X","23729","3","3834"
"2240X","23730","4","3834"
"2240X","7606","5","3834"
"2240X","7607","6","3834"
"2241Y","13413","1","3834"
"2241Y","23717","2","3834"
"2241Y","23729","3","3834"
"2241Y","23730","4","3834"
"2253N","33338","1","3834"
"2267H","34245","1","3834"
"2268J","7606","1","3834"
"2268J","7607","2","3834"
"2268J","34064","3","3834"
"2276T","34361","1","3834"
"2276T","33040","2","3834"
"2276T","29646","3","3834"
"2276T","13099","4","3834"
"2276T","25796","5","3834"
"2276T","7606","6","3834"
"2276T","7607","7","3834"
"2280B","34366","1","3834"
"2280B","33040","2","3834"
"2280B","29646","3","3834"
"2280B","13099","4","3834"
"2280B","25796","5","3834"
"2280B","7606","6","3834"
"2280B","7607","7","3834"
"2283E","34367","1","3834"
"2283E","33040","2","3834"
"2283E","29646","3","3834"
"2283E","13099","4","3834"
"2283E","25796","5","3834"
"2283E","7607","6","3834"
"2289L","6918","1","3834"
"2290M","6918","1","3834"
"2293Q","6918","1","3834"
"2294R","6918","1","3834"
"2295T","6918","1","3834"
"2339D","14180","1","3834"
"2339D","16671","2","3834"
"2340E","14180","1","3834"
"2340E","16671","2","3834"
"2343H","13428","1","3834"
"2343H","13429","2","3834"
"2344J","13428","1","3834"
"2344J","13429","2","3834"
"2369Q","16673","1","3834"
"2369Q","16767","2","3834"
"2387P","33698","1","3834"
"2387P","33025","2","3834"
"2387P","29646","3","3834"
"2387P","13099","4","3834"
"2387P","25796","5","3834"
"2387P","7606","6","3834"
"2387P","7607","7","3834"
"2388Q","33698","1","3834"
"2388Q","33025","2","3834"
"2388Q","29646","3","3834"
"2388Q","13099","4","3834"
"2388Q","25796","5","3834"
"2388Q","7607","6","3834"
"2414C","16668","1","3834"
"2421K","26292","1","3834"
"2432B","33698","1","3834"
"2432B","33025","2","3834"
"2432B","29646","3","3834"
"2432B","13099","4","3834"
"2432B","25796","5","3834"
"2432B","7606","6","3834"
"2432B","7607","7","3834"
"2440K","16674","1","3834"
"2444P","14463","1","3834"
"2445Q","8541","1","3834"
"2449X","16674","1","3834"
"2456G","8286","1","3834"
"2457H","8286","1","3834"
"2458J","8286","1","3834"
"2460L","16723","1","3834"
"2461M","16723","1","3834"
"2462N","8541","1","3834"
"2478K","28546","1","3834"
"2478K","28500","2","3834"
"2481N","8211","1","3834"
"2481N","25574","2","3834"
"2482P","28546","1","3834"
"2482P","28500","2","3834"
"2485T","28546","1","3834"
"2485T","28500","2","3834"
"2486W","8541","1","3834"
"2487X","8559","1","3834"
"2488Y","8559","1","3834"
"2527B","8211","1","3834"
"2527B","25651","2","3834"
"2527B","25574","3","3834"
"2530E","21984","1","3834"
"2546B","8590","1","3834"
"2546B","8591","2","3834"
"2546B","8592","3","3834"
"2546B","7606","4","3834"
"2546B","7607","5","3834"
"2549E","14511","1","3834"
"2549E","14512","2","3834"
"2549E","13099","3","3834"
"2591J","14511","1","3834"
"2591J","14512","2","3834"
"2591J","13099","3","3834"
"2592K","14511","1","3834"
"2592K","14512","2","3834"
"2592K","13099","3","3834"
"2592K","23291","4","3834"
"2600W","16728","1","3834"
"2604C","16728","1","3834"
"2614N","16865","1","3834"
"2622B","8211","1","3834"
"2622B","25574","2","3834"
"2634P","16865","1","3834"
"2637T","8590","1","3834"
"2637T","8591","2","3834"
"2637T","8592","3","3834"
"2637T","7606","4","3834"
"2637T","7607","5","3834"
"2638W","23103","1","3834"
"2638W","7607","2","3834"
"2638W","7608","3","3834"
"2641B","23103","1","3834"
"2641B","7607","2","3834"
"2641B","7608","3","3834"
"2647H","33221","1","3834"
"2667J","14151","1","3834"
"2668K","14151","1","3834"
"2691P","7606","1","3834"
"2691P","7607","2","3834"
"2691P","34062","3","3834"
"2698B","30447","1","3834"
"2698B","25796","2","3834"
"2698B","31722","3","3834"
"2708M","9977","1","3834"
"2709N","9977","1","3834"
"2721F","16741","1","3834"
"2723H","16867","1","3834"
"2733W","31678","1","3834"
"2735Y","7606","1","3834"
"2735Y","7607","2","3834"
"2744K","7606","1","3834"
"2744K","7607","2","3834"
"2747N","31677","1","3834"
"2753X","7606","1","3834"
"2753X","7607","2","3834"
"2758E","31677","1","3834"
"2769R","7606","1","3834"
"2769R","7607","2","3834"
"2775C","26624","1","3834"
"2783L","31678","1","3834"
"2791X","8286","1","3834"
"2792Y","8286","1","3834"
"2793B","8286","1","3834"
"2796E","19967","1","3834"
"2796E","33337","2","3834"
"2796E","28755","3","3834"
"2798G","19967","1","3834"
"2798G","33337","2","3834"
"2798G","28755","3","3834"
"2799H","19967","1","3834"
"2799H","33337","2","3834"
"2799H","28755","3","3834"
"2802L","19967","1","3834"
"2802L","33337","2","3834"
"2802L","28755","3","3834"
"2838J","16741","1","3834"
"2839K","8211","1","3834"
"2839K","25651","2","3834"
"2839K","25574","3","3834"
"2840L","8211","1","3834"
"2840L","25651","2","3834"
"2840L","25574","3","3834"
"2841M","8211","1","3834"
"2841M","25651","2","3834"
"2841M","25574","3","3834"
"2843P","18192","1","3834"
"2844Q","18192","1","3834"
"2846T","7606","1","3834"
"2846T","7607","2","3834"
"2846T","7608","3","3834"
"2893G","16673","1","3834"
"2893G","16767","2","3834"
"2896K","7606","1","3834"
"2896K","7607","2","3834"
"2898M","9409","1","3834"
"2898M","7606","2","3834"
"2898M","7607","3","3834"
"2918N","16869","1","3834"
"2923W","30627","1","3834"
"2933J","32001","1","3834"
"2933J","32002","2","3834"
"2939Q","16674","1","3834"
"2944Y","32001","1","3834"
"2944Y","32002","2","3834"
"2951H","16745","1","3834"
"2963Y","7606","1","3834"
"2963Y","7607","2","3834"
"2963Y","7608","3","3834"
"2986E","32001","1","3834"
"2986E","32002","2","3834"
"2997R","25796","1","3834"
"3050M","8286","1","3834"
"3050M","15984","2","3834"
"3051N","8286","1","3834"
"3051N","15985","2","3834"
"3058Y","7606","1","3834"
"3058Y","7607","2","3834"
"3103H","16745","1","3834"
"3113W","13420","1","3834"
"3114X","13420","1","3834"
"3119E","7606","1","3834"
"3119E","7607","2","3834"
"3132W","16872","1","3834"
"3133X","16872","1","3834"
"3161J","6158","1","3834"
"3162K","6158","1","3834"
"3316M","8211","1","3834"
"3316M","13808","2","3834"
"3321T","9977","1","3834"
"3322W","9977","1","3834"
"3381Y","9221","1","3834"
"3382B","9222","1","3834"
"3384D","9223","1","3834"
"3385E","9224","1","3834"
"3387G","32001","1","3834"
"3387G","32002","2","3834"
"3388H","28584","1","3834"
"3390K","16745","1","3834"
"3391L","16745","1","3834"
"3401B","23717","1","3834"
"3401B","23718","2","3834"
"3401B","9785","3","3834"
"3414Q","7606","1","3834"
"3414Q","7607","2","3834"
"3415R","32001","1","3834"
"3415R","32002","2","3834"
"3418X","14876","1","3834"
"3418X","15467","2","3834"
"3418X","7606","3","3834"
"3418X","7607","4","3834"
"3419Y","14876","1","3834"
"3419Y","15467","2","3834"
"3419Y","7606","3","3834"
"3419Y","7607","4","3834"
"3420B","14876","1","3834"
"3420B","15467","2","3834"
"3420B","7606","3","3834"
"3420B","7607","4","3834"
"3421C","14876","1","3834"
"3421C","15467","2","3834"
"3421C","7606","3","3834"
"3421C","7607","4","3834"
"3422D","14876","1","3834"
"3422D","15467","2","3834"
"3422D","7606","3","3834"
"3422D","7607","4","3834"
"3425G","31231","1","3834"
"3425G","7606","2","3834"
"3425G","7607","3","3834"
"3426H","31231","1","3834"
"3426H","7606","2","3834"
"3426H","7607","3","3834"
"3426H","7608","4","3834"
"3428K","31231","1","3834"
"3428K","7606","2","3834"
"3428K","7607","3","3834"
"3428K","7608","4","3834"
"3430M","32663","1","3834"
"3430M","7606","2","3834"
"3430M","7607","3","3834"
"3430M","7608","4","3834"
"3432P","32663","1","3834"
"3432P","7606","2","3834"
"3432P","7607","3","3834"
"3432P","7608","4","3834"
"3434R","32678","1","3834"
"3434R","7606","2","3834"
"3434R","7607","3","3834"
"3434R","7608","4","3834"
"3436W","32678","1","3834"
"3436W","7606","2","3834"
"3436W","7607","3","3834"
"3436W","7608","4","3834"
"3440C","34360","1","3834"
"3440C","33040","2","3834"
"3440C","29646","3","3834"
"3440C","13099","4","3834"
"3440C","25796","5","3834"
"3440C","7606","6","3834"
"3440C","7607","7","3834"
"3445H","27706","1","3834"
"3445H","33164","2","3834"
"3445H","29791","3","3834"
"3446J","27706","1","3834"
"3446J","33164","2","3834"
"3446J","29791","3","3834"
"3446J","28912","4","3834"
"3447K","27706","1","3834"
"3447K","33164","2","3834"
"3447K","29791","3","3834"
"3447K","28912","4","3834"
"3448L","27706","1","3834"
"3449M","27706","1","3834"
"3449M","28912","2","3834"
"3450N","27706","1","3834"
"3450N","28912","2","3834"
"3463G","6523","1","3834"
"3477B","6945","1","3834"
"3479D","8211","1","3834"
"3480E","8211","1","3834"
"4049D","26572","1","3834"
"4050E","28927","1","3834"
"4050E","15317","2","3834"
"4077N","16860","1","3834"
"4078P","16860","1","3834"
"4196W","8541","1","3834"
"4207K","8541","1","3834"
"4230P","8541","1","3834"
"4239D","16871","1","3834"
"4240E","16871","1","3834"
"4243H","16871","1","3834"
"4244J","16871","1","3834"
"4280G","16862","1","3834"
"4281H","16862","1","3834"
"4284L","30680","1","3834"
"4325P","26571","1","3834"
"4342M","16861","1","3834"
"4343N","16861","1","3834"
"4376H","31722","1","3834"
"4393F","15626","1","3834"
"4408B","16862","1","3834"
"4439P","20811","1","3834"
"4451G","10370","1","3834"
"4510J","16863","1","3834"
"4590N","16870","1","3834"
"4590N","8541","2","3834"
"4598B","8580","1","3834"
"4598B","16864","2","3834"
"4599C","16877","1","3834"
"4599C","8541","2","3834"
"4626L","16871","1","3834"
"4632T","29190","1","3834"
"4639E","24661","1","3834"
"4639E","23973","2","3834"
"4644K","16871","1","3834"
"4645L","16871","1","3834"
"4650R","29190","1","3834"
"4650R","7607","2","3834"
"4654Y","8580","1","3834"
"4657D","8580","1","3834"
"4657D","7850","2","3834"
"4658E","8580","1","3834"
"4658E","16864","2","3834"
"4661H","7850","1","3834"
"4669R","8579","1","3834"
"4669R","7850","2","3834"
"4671W","7850","1","3834"
"4672X","7850","1","3834"
"4673Y","7850","1","3834"
"4674B","7850","1","3834"
"4675C","7850","1","3834"
"4678F","16873","1","3834"
"4678F","14522","2","3834"
"4679G","16873","1","3834"
"4679G","14522","2","3834"
"4682K","16868","1","3834"
"4682K","14522","2","3834"
"4683L","16868","1","3834"
"4684M","16868","1","3834"
"4684M","14522","2","3834"
"4691X","16868","1","3834"
"4691X","8541","2","3834"
"4694C","8541","1","3834"
"4699H","16868","1","3834"
"4699H","8541","2","3834"
"4700J","16868","1","3834"
"4700J","8541","2","3834"
"4703M","24661","1","3834"
"4703M","23973","2","3834"
"4731B","7608","1","3834"
"4748X","8580","1","3834"
"4750B","8579","1","3834"
"4750B","16864","2","3834"
"4759L","8541","1","3834"
"4760M","8579","1","3834"
"4760M","16864","2","3834"
"4795J","16870","1","3834"
"4795J","8541","2","3834"
"4797L","7850","1","3834"
"4799N","7850","1","3834"
"4806Y","16877","1","3834"
"4806Y","14526","2","3834"
"4815K","7850","1","3834"
"4816L","7850","1","3834"
"4819P","8541","1","3834"
"4831G","16868","1","3834"
"4831G","14522","2","3834"
